,Unnamed: 0,ID,Location,Latitude,Longitude,Start_Month,Start_Year,End_Month,End_Year,Years,Percent,Code,State
14372,14372,35060,ST AUBINS,-23.55,148.55,Jan,1919,Sep,1959,40.7,0,N,QLD
14373,14373,33262,ST BEES ISLAND,-20.93,149.435,Jan,1973,Dec,1996,18.6,77,N,QLD
14374,14374,85147,ST CLAIR,-37.65,146.15,Oct,1956,Apr,1958,1.6,0,N,VIC
14375,14375,67102,ST CLAIR (JUBA CLOSE),-33.8044,150.7778,Sep,1985,Jul,2013,24.3,87,N,NSW
14376,14376,28030,ST GEORGE,-15.5667,144.0167,Sep,1980,Mar,1988,7.5,99,N,QLD
14377,14377,43053,ST GEORGE (HUTT ST),-28.0533,148.5633,Jan,1965,Apr,2011,37.9,82,N,QLD
14378,14378,43109,ST GEORGE AIRPORT,-28.0478,148.5957,May,1997,Jun,2024,27.2,0,Y,QLD
14379,14379,43034,ST GEORGE POST OFFICE,-28.0361,148.5814,Jan,1881,Jul,1997,116.6,0,N,QLD
14380,14380,80083,ST GERMAINS,-36.25,145.15,Mar,1888,Nov,1923,33.1,92,N,VIC
14381,14381,40337,ST HELENA ISLAND,-27.3833,153.2167,Jan,1874,May,1939,58.6,90,N,QLD
14382,14382,33239,ST HELENS,-20.8667,148.8,Jan,1890,Dec,1898,7.3,81,N,QLD
14383,14383,92140,ST HELENS (GLIMPSE HILL),-41.2842,148.2672,Dec,2007,Oct,2016,5.5,62,N,TAS
14384,14384,92138,ST HELENS (KELLRAINE),-41.3161,148.2381,Jul,2007,Jan,2017,9.5,99,N,TAS
14385,14385,92120,ST HELENS AERODROME,-41.3381,148.2792,Jan,2001,Jun,2024,23.5,0,Y,TAS
14386,14386,92033,ST HELENS POST OFFICE,-41.3225,148.2489,Jan,1890,Feb,2006,112.7,97,N,TAS
14387,14387,66206,ST IVES (RICHMOND AVENUE),-33.7096,151.173,Apr,1998,Feb,2021,22.9,0,N,NSW
14388,14388,23360,ST KITTS,-34.3303,139.0923,May,1957,May,2024,67.1,0,N,SA
14389,14389,33210,ST LAWRENCE,-22.3472,149.5242,Aug,2004,Jun,2024,19.9,0,Y,QLD
14390,14390,33065,ST LAWRENCE POST OFFICE,-22.3458,149.5356,Mar,1870,Feb,2024,148.9,97,N,QLD
14391,14391,56084,ST LEONARDS CREEK (LOITA DOWNS,-31.3075,151.6167,Mar,1959,Mar,1993,31.0,91,N,NSW
14392,14392,40367,ST LUCIA TRAINING FARM,-27.4667,153.0167,Sep,1933,Jul,1938,4.9,0,N,QLD
14393,14393,92161,ST MARYS (CAMERON STREET),-41.5797,148.1833,Dec,2012,May,2024,8.2,71,N,TAS
14394,14394,92034,ST MARYS (CLIVE STREET),-41.5817,148.1825,Jul,1905,Aug,2011,105.2,99,N,TAS
14395,14395,92009,ST MARYS (CULLENSWOOD),-41.5886,148.1338,Apr,1894,May,2018,121.8,98,N,TAS
14396,14396,92162,ST MARYS (HAREFIELD ROAD),-41.5881,148.1822,Jul,2010,Aug,2023,12.9,98,N,TAS
14397,14397,92122,ST MARYS (PONDEROSA),-41.5922,148.2469,Jul,2000,Jun,2007,6.9,99,N,TAS
14398,14398,67024,ST MARYS BOWLING CLUB,-33.7667,150.7667,Jul,1897,Dec,1984,85.3,97,N,NSW
14399,14399,67025,ST MARYS MWSDB,-33.7333,150.7667,Feb,1947,Apr,1973,26.2,0,N,NSW
14400,14400,40482,ST MARYS S/F 57,-25.65,152.45,May,1952,Feb,1980,27.8,0,N,QLD
14401,14401,91088,ST PATRICKS RIVER (TARGA FARM),-41.3303,147.355,Aug,1905,Jul,2019,107.3,94,N,TAS
14402,14402,23022,ST PETERS POST OFFICE,-34.9167,138.6167,Aug,1917,Nov,1980,63.3,0,N,SA
14403,14403,31126,ST RONANS,-18.05,144.75,Aug,1972,Nov,1975,3.3,97,N,QLD
14404,14404,86399,ST. ANDREWS (HILDERBRAND ROAD),-37.5831,145.2633,May,1998,Mar,2007,8.9,0,N,VIC
14405,14405,87172,ST. LEONARDS (LOWFIELDS),-38.1786,144.6714,Feb,1953,Apr,1998,45.2,0,N,VIC
14406,14406,61115,ST.CLAIR,-32.3,151.3,Dec,1895,Feb,1949,53.3,0,N,NSW
14407,14407,36151,STAINBURN DOWNS,-22.8667,145.1,Jan,1888,Dec,1903,11.0,69,N,QLD
14408,14408,30049,STAMFORD STATION,-21.2678,143.8092,Feb,1899,Feb,1996,90.0,93,N,QLD
14409,14409,33194,STANAGE BAY,-22.1667,150.0667,Feb,1915,May,1994,4.3,5,N,QLD
14410,14410,56167,STANBOROUGH (ROCKFIELD),-30.0034,151.0833,Jan,1940,Dec,2023,69.1,82,N,NSW
14411,14411,81046,STANHOPE,-36.4436,144.984,Sep,1921,Jun,2024,102.7,0,N,VIC
14412,14412,52052,STANLEY,-29.65,149.1667,Jan,1899,Dec,1921,23.0,0,N,NSW
14413,14413,82087,STANLEY,-36.4,146.8,Oct,1898,Dec,1921,21.1,91,N,VIC
14414,14414,91249,STANLEY (MARINE ESPLANADE),-40.7636,145.2908,Dec,1999,Jun,2013,13.6,0,N,TAS
14415,14415,91243,STANLEY (THE NECK),-40.8,145.2667,Sep,1982,Mar,1988,5.6,0,N,TAS
14416,14416,91368,STANLEY GOLF CLUB,-40.7644,145.2873,Feb,2015,Mar,2024,8.4,92,N,TAS
14417,14417,91094,STANLEY POST OFFICE,-40.7642,145.2944,Jan,1868,Nov,1999,106.8,81,N,TAS
14418,14418,82059,STANLEY STATE FOREST,-36.4167,146.7667,Nov,1941,Dec,1977,36.2,0,N,VIC
14419,14419,39183,STANMORE,-23.3667,150.5167,Jan,1899,Dec,1904,5.7,94,N,QLD
14420,14420,56132,STANNIFER (DELMERE),-29.8833,151.2,Sep,1958,Aug,1973,15.0,0,N,NSW
14421,14421,56133,STANNIFER (KNAPSDALE),-29.9667,151.2333,Jan,1959,Dec,1965,6.7,95,N,NSW
14422,14422,56053,STANNUM,-29.3667,151.75,Jan,1954,Oct,1984,6.8,22,N,NSW
14423,14423,39329,STANRAER STUD,-24.5567,150.4381,Jan,1993,Sep,1994,1.8,0,N,QLD
14424,14424,22017,STANSBURY,-34.9122,137.7977,Jan,1879,Jun,2024,144.9,0,N,SA
14425,14425,22026,STANSBURY (DALRYMPLE),-34.9333,137.75,Aug,1883,Dec,1898,15.4,0,N,SA
14426,14426,41095,STANTHORPE LESLIE PARADE,-28.6617,151.9339,Jan,1873,Jun,2024,145.8,96,N,QLD
14427,14427,68132,STANWELL PARK (HILLCREST),-34.2333,150.9833,Apr,1963,Dec,1974,11.8,0,N,NSW
14428,14428,39086,STANWELL POST OFFICE,-23.49,150.3317,Jul,1896,Sep,1996,94.2,94,N,QLD
14429,14429,39328,STANWELL POWER STATION,-23.5072,150.3211,Apr,1993,Nov,2023,28.1,92,N,QLD
14430,14430,14124,STAPLETON,-13.1833,131.0,Jan,1913,Apr,1937,22.4,92,N,NT
14431,14431,32090,STAR STATION,-19.3333,146.1667,Oct,1971,Oct,1974,3.1,0,N,QLD
14432,14432,4017,STATION PEAK,-21.15,118.1,Jan,1904,May,1911,7.4,0,N,WA
14433,14433,79080,STAWELL,-37.0717,142.7908,Jun,1969,Feb,1998,28.8,0,N,VIC
14434,14434,79042,STAWELL,-37.1,142.8,Jul,1865,May,1969,103.8,0,N,VIC
14435,14435,79057,STAWELL (GLYNWYLLN STATION),-36.9333,142.9,Oct,1905,Dec,1922,17.3,0,N,VIC
14436,14436,79067,STAWELL (NATTA WALLA),-37.0667,142.2333,Oct,1905,Mar,1911,5.5,0,N,VIC
14437,14437,79105,STAWELL AERODROME,-37.072,142.7402,Feb,1996,Jun,2024,28.4,0,Y,VIC
14438,14438,75059,STEAM PLAINS 1,-35.1,145.3,Jan,1869,Dec,1954,86.0,0,N,NSW
14439,14439,75060,STEAM PLAINS 2,-35.0,145.3,Jan,1886,Aug,1954,67.7,98,N,NSW
14440,14440,6102,STEEP POINT,-26.1764,113.2149,Jul,1996,Jun,2024,27.8,99,N,WA
14441,14441,23146,STEINGARTEN VINEYARD (STEINGAR,-34.5978,138.9614,Jul,2012,Jun,2024,12.0,0,N,SA
14442,14442,22049,STENHOUSE BAY,-35.2795,136.9392,Feb,1996,Jun,2024,28.1,99,Y,SA
14443,14443,22047,STENHOUSE BAY (INNES NATIONAL,-35.2794,136.9375,Jan,1977,Jun,1995,17.9,97,N,SA
14444,14444,22025,STENHOUSE BAY (MARION BAY),-35.2833,136.9333,Dec,1892,Sep,1955,21.2,34,N,SA
14445,14445,27020,STEPHEN ISLAND,-9.5,143.5333,Nov,1946,Jun,1971,10.3,42,N,QLD
14446,14446,23104,STEPNEY,-34.9113,138.6275,Dec,2003,Jun,2010,6.6,0,N,SA
14447,14447,96042,STEPPES (CHRISTIAN MARSH),-42.1592,146.8831,Mar,1965,May,2009,43.4,98,N,TAS
14448,14448,96061,STEPPES (FOREST MARSH),-42.05,146.8667,Aug,1936,Nov,1938,2.3,0,N,TAS
14449,14449,96028,STEPPES (LAGOON OF ISLANDS),-42.1,146.8,Jan,1950,Jun,1960,9.5,90,N,TAS
14450,14450,96022,STEPPES (OLD POST OFFICE),-42.105,146.8925,Jun,1910,Jan,1987,65.3,85,N,TAS
14451,14451,40193,STERLING CROSSING FOREST,-26.4833,152.6333,Jul,1933,Oct,1976,43.3,0,N,QLD
14452,14452,74215,STEVENS WEIR U/S (EDWARD RIVER,-35.44,144.7617,Aug,1997,Apr,2005,0.3,4,N,NSW
14453,14453,61335,STEWARTS BROOK COMPOSITE,-32.0,151.2833,Dec,1891,Feb,1983,51.3,56,N,NSW
14454,14454,60100,STEWARTS RIVER (RED OAKS),-31.7167,152.6333,Jan,1970,Jun,1971,1.5,0,N,NSW
14455,14455,60029,STEWARTS RIVER PUBLIC SCHOOL,-31.7333,152.65,Feb,1900,Dec,1969,69.9,0,N,NSW
14456,14456,92108,STIEGLITZ,-41.3197,148.3094,Nov,1991,Jan,1993,1.2,93,N,TAS
14457,14457,92125,STIEGLITZ (TREATMENT LAGOONS),-41.3319,148.3047,Feb,2002,Aug,2003,1.6,0,N,TAS
14458,14458,23745,STIRLING,-35.0333,138.7167,Jan,1884,Jun,1964,80.5,0,N,SA
14459,14459,15572,STIRLING,-21.7325,133.7633,Jan,1966,Feb,2017,44.7,87,N,NT
14460,14460,19081,STIRLING NORTH RAILWAY SIDING,-32.5033,137.81,Jan,1889,Jun,1986,63.3,65,N,SA
14461,14461,23785,STIRLING POST OFFICE,-35.0,138.7167,Jul,1964,May,1985,20.9,0,N,SA
14462,14462,29057,STIRLING STATION,-17.1833,141.7108,Jan,1923,Dec,2010,40.7,46,N,QLD
14463,14463,9809,STIRLING VIEW,-34.5,117.7833,Jan,1917,Dec,1918,2.0,0,N,WA
14464,14464,10777,STOCK HILL,-32.3,116.9833,Oct,1902,Dec,1927,25.3,0,N,WA
14465,14465,33131,STOCKADE NURSERY,-21.0083,148.8333,May,2003,Dec,2008,5.6,98,N,QLD
14466,14466,85075,STOCKDALE (GWANDALAN),-37.8,147.2,Sep,1941,Oct,1951,10.2,0,N,VIC
14467,14467,73150,STOCKINBINGAL (SUNNYDALE),-34.5307,147.8442,Jan,1949,Jun,2024,73.3,97,N,NSW
14468,14468,73092,STOCKINBINGAL 1,-34.5333,147.9,Nov,1896,May,1938,41.6,0,N,NSW
14469,14469,73036,STOCKINBINGAL POST OFFICE,-34.4998,147.8812,Jun,1903,Aug,2020,108.0,92,N,NSW
14470,14470,23316,STOCKPORT,-34.3333,138.7333,Nov,1886,Dec,1989,103.2,0,N,SA
14471,14471,23370,STOCKPORT (CLIFTON),-34.3143,138.7293,Jul,1959,Jun,2024,65.0,0,N,SA
14472,14472,23347,STOCKPORT (STOCKWELL ROAD BRID,-34.4645,139.0389,Jan,1990,Apr,2017,27.3,0,N,SA
14473,14473,23317,STOCKWELL,-34.4364,139.0542,Aug,1886,Aug,1998,112.0,0,N,SA
14474,14474,23050,STOCKYARD CREEK,-34.2833,138.5833,Aug,1886,Dec,1909,23.4,0,N,SA
14475,14475,70265,STOCKYARD CREEK HUT,-35.5,148.8,Jan,1940,Oct,1946,5.7,83,N,ACT
14476,14476,68154,STOCKYARD MOUNTAIN,-34.6167,150.8,Jan,1898,Dec,1919,21.9,0,N,NSW
14477,14477,18078,STOKES,-34.2942,135.9267,Jul,1889,Sep,1983,94.3,0,N,SA
14478,14478,40702,STOKES CROSSING,-27.7641,152.5374,May,1993,Feb,2004,10.8,99,N,QLD
14479,14479,14167,STOKES HILL,-12.4648,130.8495,Jan,1968,May,2019,30.5,59,N,NT
14480,14480,9645,STOKES INLET,-33.7981,121.1503,Jan,1997,Jun,2024,26.9,98,N,WA
14481,14481,32039,STONE RIVER PRISON FARM,-18.7833,145.9667,Oct,1946,Feb,1962,15.4,0,N,QLD
14482,14482,24532,STONEFIELD,-34.35,139.3,Sep,1907,Jul,1974,66.4,99,N,SA
14483,14483,87090,STONEHAVEN,-38.1,144.25,Mar,1940,May,1949,9.3,0,N,VIC
14484,14484,56147,STONEHENGE,-29.9,151.6,Apr,1886,Dec,1927,38.8,93,N,NSW
14485,14485,92036,STONEHENGE,-42.3833,147.6,Nov,1921,Feb,1984,45.7,73,N,TAS
14486,14486,37040,STONEHENGE,-24.3514,143.2881,Jun,1921,Feb,2014,72.3,78,N,QLD
14487,14487,56131,STONEHENGE (BURNLEIGH),-29.7933,151.765,Jan,1959,Jul,1987,28.6,0,N,NSW
14488,14488,56129,STONEHENGE (HAZELWOOD),-29.8333,151.7333,Sep,1958,Jan,1989,30.3,0,N,NSW
14489,14489,92047,STONEHOUSE,-42.2683,147.6936,Sep,1938,May,2024,85.5,0,N,TAS
14490,14490,32129,STONELEIGH,-18.75,145.95,Jan,1890,Jun,1901,9.8,85,N,QLD
14491,14491,9173,STONEVILLE,-31.8758,116.1764,Mar,1973,Mar,1994,21.1,0,N,WA
14492,14492,9109,STONEVILLE RESEARCH STN,-31.8531,116.1783,Jun,1965,Oct,2000,33.8,95,N,WA
14493,14493,75061,STONEY CROSSING,-35.0,143.6,Dec,1932,Sep,1956,21.2,89,N,NSW
14494,14494,10828,STONEY CROSSING,-32.3833,117.1333,May,1909,Jan,1916,6.8,0,N,WA
14495,14495,31149,STONEY HILL FARM,-17.3833,145.5167,Nov,1913,Mar,1922,8.4,0,N,QLD
14496,14496,74101,STONEY POINT,-34.5,146.1333,May,1939,Feb,1953,7.9,57,N,NSW
14497,14497,93023,STONOR,-42.4031,147.3908,Jul,2001,Jun,2024,22.9,0,N,TAS
14498,14498,85295,STONY CREEK,-38.5586,146.0648,Jan,1993,Apr,2020,27.1,99,N,VIC
14499,14499,63197,STONY CREEK,-33.3,149.1,Jan,1897,Dec,1934,38.0,0,N,NSW
14500,14500,85158,STONY CREEK (LORENONG),-38.6,146.0833,Mar,1967,Jun,1970,3.3,0,N,VIC
14501,14501,75164,STONY CROSSING (BARWON),-35.0461,143.5718,Jul,1957,May,2024,63.0,94,N,NSW
14502,14502,32148,STONY OUTSTATION,-17.8664,145.7233,Jan,1983,May,1994,11.4,0,N,QLD
14503,14503,86306,STONY POINT,-38.3833,145.2167,Aug,1972,Feb,1983,10.3,97,N,VIC
14504,14504,23746,STONYFELL,-34.9333,138.6667,Jan,1865,Feb,1982,114.8,98,N,SA
14505,14505,91336,STOODLEY,-41.3936,146.4203,Jul,2003,Dec,2006,3.4,97,N,TAS
14506,14506,54101,STORMONT,-30.1833,150.7333,Jul,1894,Aug,1921,27.1,0,N,NSW
14507,14507,92100,STORYS CREEK (STORYS CREEK ROA,-41.635,147.7292,Nov,1983,Jan,1998,10.3,72,Y,TAS
14508,14508,10778,STRACHANLY,-33.6,120.2,Jul,1922,Mar,1942,18.8,95,N,WA
14509,14509,85077,STRADBROKE POST OFFICE,-38.3,147.0,Sep,1884,May,1968,81.5,97,N,VIC
14510,14510,37041,STRADBROKE STATION,-21.5647,139.7231,Jan,1916,Sep,2016,94.1,93,N,QLD
14511,14511,85076,STRADBROKE WEST (INGLENOOK),-38.2667,146.9167,Aug,1891,Nov,1982,91.3,0,N,VIC
14512,14512,97042,STRAHAN,-42.2,145.3,Mar,1882,Aug,1935,33.6,63,N,TAS
14513,14513,97090,STRAHAN (7 VIVIAN STREET),-42.1556,145.3358,Nov,1997,Apr,2000,0.6,23,N,TAS
14514,14514,97092,STRAHAN (ANDREW STREET),-42.1522,145.3172,Oct,2013,Jun,2024,10.8,0,N,TAS
14515,14515,97060,STRAHAN (HARVEY STREET),-42.15,145.3167,May,1969,Apr,1981,11.0,92,N,TAS
14516,14516,97082,STRAHAN (LODGE),-42.1514,145.3028,Dec,1991,Jul,1994,2.7,0,N,TAS
14517,14517,97044,STRAHAN (UNION STEAMSHIP COMPA,-42.15,145.3333,Feb,1965,Dec,1969,3.8,78,N,TAS
14518,14518,97067,STRAHAN (VIVIAN STREET),-42.1558,145.3267,Feb,1971,Dec,1991,20.9,0,N,TAS
14519,14519,97072,STRAHAN AERODROME,-42.155,145.2908,Jun,1981,Jun,2024,38.6,89,Y,TAS
14520,14520,50032,STRAHORN STATE FOREST,-32.6167,147.9333,Nov,1948,Sep,1967,18.9,0,N,NSW
14521,14521,14225,STRANGWAYS,-12.5583,131.15,Sep,1982,Dec,1997,13.3,87,N,NT
14522,14522,43011,STRANRAER,-26.0167,148.5833,Aug,1929,Oct,1969,39.6,98,N,QLD
14523,14523,37093,STRANRAER,-22.8333,143.6167,Feb,1913,Apr,1949,8.2,23,N,QLD
14524,14524,85078,STRATFORD,-38.0,147.1,Dec,1877,Aug,1953,74.3,98,N,VIC
14525,14525,85166,STRATFORD,-37.9581,147.0845,Mar,1968,Jun,2024,54.7,97,N,VIC
14526,14526,88158,STRATH CREEK,-37.2714,145.2831,Nov,1982,Aug,2020,37.8,0,N,VIC
14527,14527,27055,STRATH HAVEN STATION,-14.8772,142.9644,Sep,1992,Mar,2006,4.5,33,N,QLD
14528,14528,8167,STRATHAIRD,-29.45,115.4667,Jan,1957,Jul,1969,12.6,0,N,WA
14529,14529,70145,STRATHAIRD (CLOVERDALE),-34.41,149.7528,Sep,1960,Jan,1993,32.4,0,N,NSW
14530,14530,54131,STRATHAIRD (DELUNGRA),-29.5167,150.8333,Jan,1909,Jun,1922,13.5,0,N,NSW
14531,14531,42047,STRATHALBYN,-27.3217,150.0808,Jan,1956,Apr,1991,33.8,95,N,QLD
14532,14532,23747,STRATHALBYN,-35.256,138.8901,Jan,1861,Jun,2024,163.5,0,N,SA
14533,14533,9577,STRATHALBYN,-34.6161,116.0239,Jan,1926,Dec,1991,58.8,89,N,WA
14534,14534,23805,STRATHALBYN (PATTANGGA),-35.2167,138.8167,Jan,1969,Apr,1975,6.3,0,N,SA
14535,14535,24580,STRATHALBYN RACECOURSE,-35.2836,138.8934,Jul,1996,Jun,2024,28.0,0,Y,SA
14536,14536,33142,STRATHALBYN STATION,-20.1667,147.3,Jan,1971,Apr,1982,9.4,83,N,QLD
14537,14537,70127,STRATHAVEN,-34.4833,150.0,Jul,1959,Apr,1967,7.8,99,N,NSW
14538,14538,56039,STRATHAVEN (TENTERFIELD),-29.05,151.8167,Oct,1929,Mar,1970,35.3,87,N,NSW
14539,14539,9176,STRATHBOGIE,-30.5333,115.3333,Jul,1973,Jan,1974,0.6,99,N,WA
14540,14540,33070,STRATHBOGIE,-20.1956,147.5992,Jan,1915,Jun,2000,85.3,0,N,QLD
14541,14541,82042,STRATHBOGIE,-36.8472,145.7307,Sep,1902,Jun,2024,121.8,0,N,VIC
14542,14542,82126,STRATHBOGIE (BRAE BANK),-36.8833,145.7,Jan,1974,Dec,1981,8.0,0,N,VIC
14543,14543,33289,STRATHBOGIE ALERT,-20.1425,147.5631,Nov,2000,Jun,2024,23.7,0,N,QLD
14544,14544,82043,STRATHBOGIE NORTH,-36.7871,145.8225,Nov,1879,May,2024,134.5,93,N,VIC
14545,14545,82124,STRATHBOGIE PINE RIDGE,-36.8167,145.7667,Jan,1974,Aug,1976,2.7,0,N,VIC
14546,14546,31099,STRATHBOUIN,-17.0167,145.3667,Dec,1933,May,1946,12.5,0,N,QLD
14547,14547,91260,STRATHBRIDGE (MEANDER RIVER),-41.4883,146.9047,Feb,1990,Jun,2024,30.1,87,N,TAS
14548,14548,27032,STRATHBURN STATION,-14.4783,142.8264,Apr,1960,May,2012,19.3,37,N,QLD
14549,14549,60145,STRATHCEDAR (MOORAL CREEK RD),-31.7512,152.3581,Jan,2003,May,2014,10.1,88,N,NSW
14550,14550,36043,STRATHDARR,-23.2828,143.9828,Jan,1913,Sep,2007,76.5,81,N,QLD
14551,14551,33193,STRATHDEE,-21.5833,148.7667,Jan,1944,Feb,1972,27.2,96,N,QLD
14552,14552,39284,STRATHDEE,-25.7603,151.2972,Jan,1974,Sep,2015,41.7,0,N,QLD
14553,14553,41206,STRATHDON,-28.1033,151.6,Jan,1959,Oct,1997,37.6,97,N,QLD
14554,14554,90105,STRATHDOWNIE,-37.7417,141.0657,Dec,1963,May,2024,60.5,0,N,VIC
14555,14555,90074,STRATHDOWNIE (MULGA),-37.7,141.2,Apr,1904,Jun,1950,45.3,98,N,VIC
14556,14556,90127,STRATHDOWNIE POST OFFICE,-37.7,141.2,Nov,1898,Apr,1928,27.6,93,N,VIC
14557,14557,20055,STRATHEARN,-31.7484,140.3426,Sep,1989,May,2024,34.8,0,N,SA
14558,14558,58121,STRATHEDEN,-28.8,152.95,Oct,1965,Oct,1974,9.1,0,N,NSW
14559,14559,66070,STRATHFIELD GOLF CLUB,-33.8851,151.0728,Jan,1952,Aug,2016,63.2,98,N,NSW
14560,14560,29116,STRATHFIELD STATION,-21.2333,141.1167,Oct,1950,Dec,1970,20.3,0,N,QLD
14561,14561,27060,STRATHGORDON,-14.7947,142.4333,May,1996,Jan,2003,5.2,76,N,QLD
14562,14562,97061,STRATHGORDON (GORDON POWER STA,-42.7411,145.9825,Jan,1971,May,2024,52.7,99,N,TAS
14563,14563,97048,STRATHGORDON (THE KNOB),-42.7333,145.9833,Apr,1967,Nov,1969,2.7,0,N,TAS
14564,14564,97053,STRATHGORDON VILLAGE,-42.7681,146.0461,Jun,1968,Mar,2021,48.1,91,N,TAS
14565,14565,27039,STRATHMAY STATION,-14.8856,142.8019,Oct,1966,Mar,2010,15.8,36,N,QLD
14566,14566,70138,STRATHMERE,-34.8333,149.6167,Jul,1959,Nov,1971,12.4,0,N,NSW
14567,14567,80129,STRATHMERTON,-35.9009,145.4935,Jan,2009,Nov,2015,6.9,0,N,VIC
14568,14568,80086,STRATHMERTON,-35.9,145.5,Feb,1887,Mar,1916,27.3,93,N,VIC
14569,14569,80059,STRATHMERTON (WOODLEA),-35.9167,145.4,Jan,1921,Dec,1976,56.0,0,N,VIC
14570,14570,10891,STRATHMORE,-34.3,117.5,Jul,1928,Dec,1969,34.5,83,N,WA
14571,14571,33082,STRATHMORE,-20.4992,147.6278,Jan,1886,Jun,2024,126.0,91,N,QLD
14572,14572,29045,STRATHMORE,-17.8619,142.5603,Jan,1921,Jan,2008,83.8,96,N,QLD
14573,14573,10282,STRATHMORE,-31.1,117.2,Jan,1912,Dec,1918,6.8,98,N,WA
14574,14574,33189,STRATHMUIR,-22.7069,149.7333,Jan,1941,Jan,2021,78.4,98,N,QLD
14575,14575,30138,STRATHTAY STATION,-20.2106,144.6772,Jan,1970,Jan,2014,44.0,0,N,QLD
14576,14576,41205,STRATHYRE,-28.1203,151.4725,Jan,1959,Nov,2004,45.2,98,N,QLD
14577,14577,76076,STRATTON,-35.4,142.6,Aug,1945,Jun,1952,6.9,0,N,VIC
14578,14578,8295,STRAWBERRY,-29.2094,115.2628,Jan,1995,Jun,2024,29.4,0,N,WA
14579,14579,8086,STRAWBERRY NORTH,-29.1514,115.2428,Sep,1900,Dec,2018,115.8,98,N,WA
14580,14580,18079,STREAKY BAY,-32.8084,134.1979,Mar,1865,Jun,2024,147.5,93,N,SA
14581,14581,63250,STREAMVILLE,-33.9667,149.0333,Oct,1890,Jun,1918,26.9,97,N,NSW
14582,14582,89029,STREATHAM,-37.6833,143.0667,Jun,1906,Jan,1977,67.3,95,N,VIC
14583,14583,89071,STREATHAM (PRETTY TOWER),-37.6667,143.0667,Aug,1889,Jul,1924,34.8,99,N,VIC
14584,14584,4036,STRELLEY,-20.4681,119.0556,Jun,1906,Aug,2022,88.8,76,N,WA
14585,14585,4093,STRELLEY PUMPING STATION,-20.3292,119.1878,Dec,1983,Feb,2001,13.7,79,N,WA
14586,14586,85182,STREZLECKI (LEIGHWOOD),-38.3667,145.9,Sep,1969,Nov,1974,5.3,0,N,VIC
14587,14587,95035,STRICKLAND,-42.4,146.7,Jun,1910,Mar,1926,12.8,81,N,TAS
14588,14588,85286,STRINGYBARK CREEK,-37.7667,146.6667,Jan,1989,Sep,2002,12.0,87,N,VIC
14589,14589,70231,STROMLO FOREST,-35.3266,149.0492,Jan,1968,May,2024,52.6,93,N,ACT
14590,14590,61071,STROUD POST OFFICE,-32.4027,151.9664,May,1889,Jun,2024,134.9,0,N,NSW
14591,14591,26082,STRUAN,-37.0951,140.7911,Apr,1974,Sep,1999,25.4,0,N,SA
14592,14592,41089,STRUTH,-27.4,151.3,Jan,1890,Feb,1964,67.9,92,N,QLD
14593,14593,85196,STRZELECKI (ALLANDEE),-38.3167,145.9,Jul,1970,Dec,1985,15.5,0,N,VIC
14594,14594,79043,STUART MILL STATE SCHOOL,-36.8,143.3,Sep,1886,Jun,1960,64.8,88,N,VIC
14595,14595,32093,STUART POST OFFICE,-19.35,146.8333,Mar,1972,Jun,1979,7.3,99,N,QLD
14596,14596,62034,STUART TOWN,-32.8,149.0833,May,1889,Dec,1972,83.3,0,N,NSW
14597,14597,62099,STUART TOWN (CANOBLA),-32.8366,148.9963,Dec,1934,May,2023,85.5,97,N,NSW
14598,14598,62010,STUART TOWN (MOOKER HILL),-32.8221,149.0723,Apr,1995,Jun,2024,19.8,68,N,NSW
14599,14599,62103,STUART TOWN (TREGONNING HILL),-32.8148,149.0408,Nov,1980,Jan,2016,33.2,94,N,NSW
14600,14600,17061,STUARTS CREEK,-29.7,137.04,Jan,1877,Dec,1930,49.7,92,N,SA
14601,14601,82165,STUMP HILL (BARJARG),-36.9502,146.0095,Jun,2004,Jun,2024,19.9,99,N,VIC
14602,14602,23779,STURT,-35.0167,138.5667,Sep,1887,Sep,1927,40.1,0,N,SA
14603,14603,2029,STURT CREEK,-19.1625,128.1633,Feb,1899,May,2024,115.2,92,N,WA
14604,14604,12176,STURT MEADOWS,-28.6781,120.9706,Oct,1899,Dec,2023,117.0,94,N,WA
14605,14605,15006,STURT PLAIN (HAYFIELD),-17.0657,133.4119,Dec,2013,Apr,2024,10.3,98,N,NT
14606,14606,15132,STURT PLAINS,-17.1167,133.35,Jan,1967,Jun,1974,7.5,0,N,NT
14607,14607,20022,STURT VALE,-33.2458,140.0345,Jul,1923,Jun,2024,59.2,59,N,SA
14608,14608,9983,STYLES TOWER,-33.9123,115.8999,Oct,2013,Nov,2017,3.8,90,N,WA
14609,14609,9102,SUBIACO,-31.9,115.8,Jan,1898,Dec,1938,40.0,98,N,WA
14610,14610,9151,SUBIACO TREATMENT PLANT,-31.9556,115.7928,Jul,1967,Jun,2024,56.6,99,N,WA
14611,14611,68057,SUBLIME POINT (TOOMA),-34.3167,150.9,Jun,1940,Dec,1967,27.3,99,N,NSW
14612,14612,27066,SUDLEY STATION,-12.7075,142.3608,Jan,1997,Feb,2007,8.3,82,N,QLD
14613,14613,40915,SUGARLOAF MOUNTAIN,-27.0592,152.3242,Nov,1999,Apr,2015,13.4,87,N,QLD
14614,14614,84068,SUGGAN BUGGAN,-36.95,148.3333,Nov,1956,May,1978,21.6,0,N,VIC
